X	Y
689.840	9128.070
689.700	9128.030
689.620	9128.010
689.500	9127.990
689.370	9127.950
689.280	9127.900
689.130	9127.840
688.940	9127.760
688.800	9127.690
688.690	9127.640
688.590	9127.580
688.470	9127.530
688.350	9127.460
688.220	9127.400
688.120	9127.320
688.050	9127.270
687.990	9127.210
687.910	9127.130
687.840	9127.060
687.740	9126.960
687.600	9126.830
687.480	9126.700
687.430	9126.650
687.380	9126.540
687.370	9126.530
687.340	9126.470
687.280	9126.310
687.230	9126.170
687.200	9126.040
687.180	9125.950
687.170	9125.850
687.140	9125.710
687.130	9125.570
687.110	9125.350
687.100	9125.220
687.080	9125.100
687.070	9125.010
687.050	9124.880
687.050	9124.740
687.050	9124.630
687.050	9124.450
687.060	9124.370
687.060	9124.330
687.060	9124.260
687.060	9124.120
687.040	9124.000
687.020	9123.850
687.040	9123.780
687.040	9123.700
687.000	9123.610
686.980	9123.530
686.930	9123.430
686.890	9123.320
686.820	9123.200
686.760	9123.140
686.650	9123.050
686.610	9123.030
